path	manifest_slice	primary_domain	coverage_status
src/app/op-log/clean-slate/clean-slate.service.spec.ts	A1-M1	B10	wave-b-complete
src/app/op-log/clean-slate/clean-slate.service.ts	A1-M1	B10	wave-b-complete
src/app/op-log/core/action-types.enum.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/action-types.enum.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/entity-registry-host.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/entity-registry.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/entity-registry.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/errors/indexed-db-open.error.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/errors/indexed-db-open.error.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/errors/sync-errors.identity.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/errors/sync-errors.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/errors/sync-errors.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/lww-update-action-types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/operation-log.const.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/operation-log.const.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/operation.types.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/operation.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/persistent-action-types.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/persistent-action.interface.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/persistent-action.interface.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/recreate-fallback.const.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/sync-logger.adapter.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/sync-logger.adapter.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/types/apply.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/types/backup.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/types/sync-results.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/core/types/sync.types.ts	A1-M1	B01	wave-b-complete
src/app/op-log/encryption/compression-handler.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/encryption/compression-handler.ts	A1-M1	B22	wave-b-complete
src/app/op-log/encryption/encrypt-and-compress-handler.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/encryption/encrypt-and-compress-handler.service.ts	A1-M1	B22	wave-b-complete
src/app/op-log/encryption/encryption.browser.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/model/model-config.ts	A1-M1	B01	wave-b-complete
src/app/op-log/persistence/archive-migration.service.spec.ts	A1-M1	B04	wave-b-complete
src/app/op-log/persistence/archive-migration.service.ts	A1-M1	B04	wave-b-complete
src/app/op-log/persistence/archive-store.service.spec.ts	A1-M1	B04	wave-b-complete
src/app/op-log/persistence/archive-store.service.ts	A1-M1	B04	wave-b-complete
src/app/op-log/persistence/compact/action-type-codes.spec.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/compact/action-type-codes.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/compact/compact-operation.types.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/compact/operation-codec.service.spec.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/compact/operation-codec.service.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/db-keys.const.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/db-upgrade.spec.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/db-upgrade.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/dialog-legacy-migration/dialog-legacy-migration.component.html	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/dialog-legacy-migration/dialog-legacy-migration.component.scss	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/dialog-legacy-migration/dialog-legacy-migration.component.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/extract-entity-keys.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/full-state-ops-meta.ts	A1-M1	B21	wave-b-complete
src/app/op-log/persistence/indexed-db-op-log-adapter.spec.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/indexed-db-op-log-adapter.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/op-log-backend-migration.spec.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/op-log-backend-migration.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/op-log-db-adapter.token.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/op-log-db-adapter.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/op-log-db-schema.spec.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/op-log-db-schema.ts	A1-M1	B06	wave-b-complete
src/app/op-log/persistence/op-log-errors.const.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/operation-log-compaction.service.spec.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/operation-log-compaction.service.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/operation-log-hydrator.retry.integration.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-hydrator.service.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-hydrator.service.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-migration.service.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-migration.service.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-recovery.service.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-recovery.service.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/operation-log-snapshot.service.spec.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/operation-log-snapshot.service.ts	A1-M1	B09	wave-b-complete
src/app/op-log/persistence/operation-log-store.service.spec.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/operation-log-store.service.ts	A1-M1	B05	wave-b-complete
src/app/op-log/persistence/schema-migration.service.spec.ts	A1-M1	B31	wave-b-complete
src/app/op-log/persistence/schema-migration.service.ts	A1-M1	B31	wave-b-complete
src/app/op-log/persistence/sql-js-db.test-helper.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/sqlite-op-log-adapter.spec.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/sqlite-op-log-adapter.ts	A1-M1	B07	wave-b-complete
src/app/op-log/persistence/sync-hydration.service.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/persistence/sync-hydration.service.ts	A1-M1	B08	wave-b-complete
src/app/op-log/sync-exports.ts	A1-M1	B37	wave-b-complete
src/app/op-log/sync-providers/credential-store.legacy-migration.spec.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/credential-store.service.spec.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/credential-store.service.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/file-based/dropbox/dropbox.ts	A1-M1	B26	wave-b-complete
src/app/op-log/sync-providers/file-based/file-based-sync-adapter.service.spec.ts	A1-M1	B24	wave-b-complete
src/app/op-log/sync-providers/file-based/file-based-sync-adapter.service.ts	A1-M1	B24	wave-b-complete
src/app/op-log/sync-providers/file-based/file-based-sync.types.ts	A1-M1	B24	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/droid-saf/saf-file-adapter.spec.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/droid-saf/saf-file-adapter.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/droid-saf/saf.service.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/electron-file-adapter.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/local-file-sync-android.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/local-file/local-file-sync-electron.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/onedrive/onedrive.model.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/onedrive/onedrive.spec.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/onedrive/onedrive.ts	A1-M1	B27	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/capacitor-webdav-http/app-webdav-native-http.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/capacitor-webdav-http/definitions.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/capacitor-webdav-http/index.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/capacitor-webdav-http/web.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/discover-nextcloud-user-id.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/nextcloud.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/test-webdav-connection.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/file-based/webdav/webdav.ts	A1-M1	B25	wave-b-complete
src/app/op-log/sync-providers/platform/app-provider-platform-info.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/platform/app-web-fetch.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/provider-manager.service.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/provider.const.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/provider.interface.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/super-sync/response-validators.spec.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync-providers/super-sync/response-validators.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync-providers/super-sync/super-sync.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync-providers/sync-providers.factory.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/wrapped-provider.service.spec.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync-providers/wrapped-provider.service.ts	A1-M1	B23	wave-b-complete
src/app/op-log/sync/assert-ops-encryption-expected.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/assert-ops-encryption-expected.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/conflict-disjoint-merge.util.spec.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/conflict-disjoint-merge.util.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/conflict-journal-emission.util.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/conflict-journal-hook.integration.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/conflict-journal.model.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/conflict-journal.service.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/conflict-journal.service.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/conflict-resolution-persistence.integration.spec.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/conflict-resolution.disjoint-merge.spec.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/conflict-resolution.service.spec.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/conflict-resolution.service.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/dialog-server-migration-confirm/dialog-server-migration-confirm.component.html	A1-M1	B21	wave-b-complete
src/app/op-log/sync/dialog-server-migration-confirm/dialog-server-migration-confirm.component.spec.ts	A1-M1	B21	wave-b-complete
src/app/op-log/sync/dialog-server-migration-confirm/dialog-server-migration-confirm.component.ts	A1-M1	B21	wave-b-complete
src/app/op-log/sync/dialog-sync-import-conflict/dialog-sync-import-conflict.component.html	A1-M1	B19	wave-b-complete
src/app/op-log/sync/dialog-sync-import-conflict/dialog-sync-import-conflict.component.scss	A1-M1	B19	wave-b-complete
src/app/op-log/sync/dialog-sync-import-conflict/dialog-sync-import-conflict.component.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/dialog-sync-import-conflict/dialog-sync-import-conflict.component.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/immediate-upload.service.spec.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/immediate-upload.service.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/lock.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/lock.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/lww-conflict-summary.util.spec.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/lww-conflict-summary.util.ts	A1-M1	B18	wave-b-complete
src/app/op-log/sync/operation-encryption.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/operation-encryption.service.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/operation-log-download.service.spec.ts	A1-M1	B15	wave-b-complete
src/app/op-log/sync/operation-log-download.service.ts	A1-M1	B15	wave-b-complete
src/app/op-log/sync/operation-log-lock-reentry.regression.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/operation-log-sync.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/operation-log-sync.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/operation-log-upload-piggyback-seq.integration.spec.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/operation-log-upload.service.spec.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/operation-log-upload.service.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/operation-sync.util.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/operation-sync.util.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/operation-write-flush.service.spec.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/operation-write-flush.service.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/process-deferred-actions-flush.util.ts	A1-M1	B16	wave-b-complete
src/app/op-log/sync/rejected-ops-handler.service.spec.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/rejected-ops-handler.service.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/remote-ops-processing.service.spec.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/remote-ops-processing.service.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/server-migration.service.spec.ts	A1-M1	B21	wave-b-complete
src/app/op-log/sync/server-migration.service.ts	A1-M1	B21	wave-b-complete
src/app/op-log/sync/super-sync-status.service.spec.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync/super-sync-status.service.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync/super-sync-websocket.service.spec.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync/super-sync-websocket.service.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync/superseded-operation-resolver.service.spec.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/superseded-operation-resolver.service.ts	A1-M1	B17	wave-b-complete
src/app/op-log/sync/sync-conflict-banner.service.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-conflict-banner.service.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-conflict-review.util.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-conflict-review.util.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-conflict-ui.service.spec.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-conflict-ui.service.ts	A1-M1	B19	wave-b-complete
src/app/op-log/sync/sync-cycle-guard.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-cycle-guard.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-error-utils.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-error-utils.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-conflict-coordinator.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-conflict-dialog.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-conflict-dialog.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-conflict-gate.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-conflict-gate.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-import-filter.service.spec.ts	A1-M1	B20	wave-b-complete
src/app/op-log/sync/sync-import-filter.service.ts	A1-M1	B20	wave-b-complete
src/app/op-log/sync/sync-local-state.service.ts	A1-M1	B21	wave-b-complete
src/app/op-log/sync/sync-session-validation.service.spec.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/sync-session-validation.service.ts	A1-M1	B14	wave-b-complete
src/app/op-log/sync/vector-clock.service.spec.ts	A1-M1	B20	wave-b-complete
src/app/op-log/sync/vector-clock.service.ts	A1-M1	B20	wave-b-complete
src/app/op-log/sync/verify-decrypted-op-integrity.spec.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/verify-decrypted-op-integrity.ts	A1-M1	B22	wave-b-complete
src/app/op-log/sync/ws-triggered-download.service.spec.ts	A1-M1	B28	wave-b-complete
src/app/op-log/sync/ws-triggered-download.service.ts	A1-M1	B28	wave-b-complete
src/app/op-log/testing/benchmarks/operation-log-stress.benchmark.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/archive-repair-roundtrip.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/archive-subtask-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/bulk-hydration.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/clean-slate-interrupt.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/compaction.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/cross-entity-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/day-change-sync-conflict.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/example-task-import-gate.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/file-based-sync/basic-sync-flows.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/file-based-sync/concurrent-compaction.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/file-based-sync/conflict-resolution.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/file-based-sync/edge-cases.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/file-based-sync/multi-client-convergence.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/file-based-sync-test-harness.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/mock-file-provider.helper.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/mock-sync-server.helper.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/operation-factory.helper.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/simulated-client.helper.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/helpers/test-client.helper.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/import-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/indexeddb-error-recovery.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/large-batch-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/legacy-archive-subtasks.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/legacy-data-migration.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/lww-conflict-resolution.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/lww-update-store-application.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/meta-reducer-ordering.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/migration-handling.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/multi-client-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/multi-entity-atomicity.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/network-failure.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/performance.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/plan-today-replay.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/post-sync-validation.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/provider-switch.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/race-conditions.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/remote-apply-store-port.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/repair-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/repeat-task-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/round-time-conflict-convergence.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/schema-version-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/server-migration.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/service-logic.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/simple-counter-recreate-repair.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/state-consistency.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/sync-hydration-archive-race.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/sync-local-only-hydration.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/sync-scenarios.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/task-done-replay.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/task-time-replay-state-machine.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/time-tracking-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/vector-clock-import-reset.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/testing/integration/vector-clock-sync.integration.spec.ts	A1-M1	B36	wave-b-complete
src/app/op-log/util/client-id.provider.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/util/client-id.provider.ts	A1-M1	B01	wave-b-complete
src/app/op-log/util/entity-key.util.spec.ts	A1-M1	B01	wave-b-complete
src/app/op-log/util/entity-key.util.ts	A1-M1	B01	wave-b-complete
src/app/op-log/util/get-op-entity-ids.util.ts	A1-M1	B01	wave-b-complete
src/app/op-log/util/sync-file-prefix.spec.ts	A1-M1	B24	wave-b-complete
src/app/op-log/util/sync-file-prefix.ts	A1-M1	B24	wave-b-complete
src/app/op-log/validation/auto-fix-time-spent-investigation.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/auto-fix-typia-errors.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/auto-fix-typia-errors.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/boards-legacy-validation.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/data-repair.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/data-repair.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/has-meaningful-state-data.util.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/has-meaningful-state-data.util.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/hibernate-repro.integration.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/is-data-repair-possible.util.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/is-example-task-op.util.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/is-example-task-op.util.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/is-related-model-data-valid.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/is-related-model-data-valid.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/is-valid-entity-id.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/repair-menu-tree.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/repair-menu-tree.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/repair-operation.service.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/repair-operation.service.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/repair-sync-context.service.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/state-validity-after-actions.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/state-validity-test-utils.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/sync-repair-non-blocking.integration.spec.ts	A1-M1	B12	wave-b-complete
src/app/op-log/validation/validate-operation-payload.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validate-operation-payload.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validate-state.service.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validate-state.service.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validation-fn.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validation-fn.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validation-log-meta.spec.ts	A1-M1	B11	wave-b-complete
src/app/op-log/validation/validation-log-meta.ts	A1-M1	B11	wave-b-complete
src/app/pages/config-page/config-page.component.html	A1-M2	B35	wave-b-complete
src/app/pages/config-page/config-page.component.scss	A1-M2	B35	wave-b-complete
src/app/pages/config-page/config-page.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/pages/config-page/config-page.component.ts	A1-M2	B35	wave-b-complete
src/app/pages/daily-summary/daily-summary.component.html	A1-M2	B35	wave-b-complete
src/app/pages/daily-summary/daily-summary.component.scss	A1-M2	B35	wave-b-complete
src/app/pages/daily-summary/daily-summary.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/pages/daily-summary/daily-summary.component.ts	A1-M2	B35	wave-b-complete
src/app/pages/sync-conflicts-page/sync-conflicts-page.component.html	A1-M2	B19	wave-b-complete
src/app/pages/sync-conflicts-page/sync-conflicts-page.component.scss	A1-M2	B19	wave-b-complete
src/app/pages/sync-conflicts-page/sync-conflicts-page.component.spec.ts	A1-M2	B19	wave-b-complete
src/app/pages/sync-conflicts-page/sync-conflicts-page.component.ts	A1-M2	B19	wave-b-complete
src/app/pfapi/api/index.js	A1-M2	B10	wave-b-complete
src/app/pfapi/api/model-ctrl/meta-model-ctrl.js	A1-M2	B10	wave-b-complete
src/app/pfapi/api/pfapi.js	A1-M2	B10	wave-b-complete
src/app/pfapi/pfapi-config.js	A1-M2	B10	wave-b-complete
src/app/plugins/issue-provider/plugin-http.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/issue-provider/plugin-http.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/issue-provider/plugin-sync-adapter.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/issue-provider/plugin-sync-adapter.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/oauth/plugin-oauth.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/oauth/plugin-oauth.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-bridge-add-task.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-bridge-counter.service.spec.ts	A1-M2	B35	wave-b-complete
